time,open,volume,MACD,MACD_Hist,MACD_Signal,high,low
5/12/2023 13:10,409.83,47378,-0.0187,0.0619,-0.0807,410.575,409.165
5/12/2023 13:09,409.8,91204,-0.0344,0.0617,-0.0961,410.575,409.165
5/12/2023 13:08,409.86,102505,-0.0509,0.0607,-0.1116,410.575,409.165
5/12/2023 13:07,409.74,154847,-0.0773,0.0495,-0.1267,410.575,409.165
5/12/2023 13:06,409.7,80401,-0.0976,0.0415,-0.1391,410.575,409.165
5/12/2023 13:05,409.66,143115,-0.118,0.0314,-0.1495,410.575,409.165
5/12/2023 13:04,409.54,116587,-0.1384,0.019,-0.1573,410.575,409.165
5/12/2023 13:03,409.39,93787,-0.1501,0.012,-0.1621,410.575,409.165
5/12/2023 13:02,409.44,144488,-0.1475,0.0176,-0.1651,410.575,409.165
5/12/2023 13:01,409.49,124111,-0.1473,0.0222,-0.1695,410.575,409.26
5/12/2023 13:00,409.57,105354,-0.1499,0.0252,-0.175,410.575,409.26
5/12/2023 12:59,409.62,85660,-0.1591,0.0222,-0.1813,410.575,409.36
5/12/2023 12:58,409.48,89124,-0.1737,0.0131,-0.1869,410.575,409.39
5/12/2023 12:57,409.61,60015,-0.1756,0.0146,-0.1902,410.575,409.39
5/12/2023 12:56,409.53,97405,-0.1887,0.0051,-0.1938,410.575,409.39
5/12/2023 12:55,409.495,137295,-0.1945,0.0006,-0.1951,410.575,409.39
5/12/2023 12:54,409.59,134119,-0.1955,-0.0002,-0.1953,410.575,409.39
5/12/2023 12:53,409.605,93874,-0.2036,-0.0084,-0.1952,410.575,409.39
5/12/2023 12:52,409.59,107962,-0.2125,-0.0195,-0.1931,410.575,409.39
5/12/2023 12:51,409.49,115867,-0.2193,-0.0311,-0.1882,410.575,409.39
5/12/2023 12:50,409.53,70886,-0.2146,-0.0341,-0.1804,410.575,409.39
5/12/2023 12:49,409.49,87294,-0.2095,-0.0376,-0.1719,410.575,409.39
5/12/2023 12:48,409.62,90943,-0.1959,-0.0334,-0.1625,410.575,409.39
5/12/2023 12:47,409.625,71768,-0.1889,-0.0347,-0.1542,410.575,409.39
5/12/2023 12:46,409.58,110149,-0.1778,-0.0323,-0.1455,410.575,409.39
5/12/2023 12:45,409.76,160422,-0.1563,-0.0189,-0.1374,410.575,409.39
5/12/2023 12:44,409.8,172888,-0.1451,-0.0124,-0.1327,410.575,409.39
5/12/2023 12:43,409.88,120070,-0.1327,-0.0031,-0.1296,410.575,409.39
5/12/2023 12:42,410.02,72366,-0.123,0.0058,-0.1288,410.575,409.39
5/12/2023 12:41,410,37854,-0.1232,0.0071,-0.1303,410.575,409.39
5/12/2023 12:40,410.18,78463,-0.1196,0.0124,-0.132,410.575,409.39
5/12/2023 12:39,409.94,86529,-0.1316,0.0036,-0.1352,410.575,409.39
5/12/2023 12:38,409.885,92015,-0.1205,0.0155,-0.136,410.575,409.39
5/12/2023 12:37,410.15,228027,-0.0991,0.0408,-0.1399,410.575,409.39
5/12/2023 12:36,410.35,102126,-0.0972,0.0529,-0.1501,410.575,409.39
5/12/2023 12:35,410.355,83016,-0.1138,0.0495,-0.1634,410.575,409.39
5/12/2023 12:34,410.385,64800,-0.1338,0.0419,-0.1757,410.575,409.39
5/12/2023 12:33,410.26,91788,-0.1605,0.0257,-0.1862,410.575,409.39
5/12/2023 12:32,410.21,375754,-0.1795,0.0131,-0.1926,410.575,409.39
5/12/2023 12:31,410.08,143143,-0.196,-0.0001,-0.1959,410.575,409.39
5/12/2023 12:30,410.09,164007,-0.201,-0.0051,-0.1959,410.575,409.39
5/12/2023 12:29,410.09,64892,-0.2055,-0.0109,-0.1946,410.575,409.39
5/12/2023 12:28,410.1201,130732,-0.2082,-0.0163,-0.1919,410.575,409.39
5/12/2023 12:27,410.13,126631,-0.2117,-0.0239,-0.1878,410.575,409.39
5/12/2023 12:26,410.1,87922,-0.2141,-0.0323,-0.1818,410.575,409.39
5/12/2023 12:25,410.08,89845,-0.211,-0.0372,-0.1738,410.405,409.39
5/12/2023 12:24,410.12,173352,-0.2019,-0.0375,-0.1645,410.385,409.39
5/12/2023 12:23,410.05,195297,-0.1915,-0.0364,-0.1551,410.385,409.39
5/12/2023 12:22,410.3,223632,-0.1683,-0.0223,-0.146,410.385,409.39
5/12/2023 12:21,410.295,75775,-0.1616,-0.0212,-0.1404,410.522,409.39
5/12/2023 12:20,410.522,211430,-0.1503,-0.0152,-0.1351,410.522,409.39
5/12/2023 12:19,410.455,56153,-0.1567,-0.0254,-0.1313,410.522,409.39
5/12/2023 12:18,410.52,71844,-0.1558,-0.0309,-0.125,410.522,409.39
5/12/2023 12:17,410.51,63631,-0.1591,-0.0418,-0.1173,410.53,409.39
5/12/2023 12:16,410.53,128331,-0.1599,-0.0531,-0.1068,410.53,409.39
5/12/2023 12:15,410.42,117581,-0.1606,-0.0671,-0.0935,410.53,409.39
5/12/2023 12:14,410.42,59614,-0.148,-0.0713,-0.0767,410.53,409.39
5/12/2023 12:13,410.512,84746,-0.1298,-0.0709,-0.0589,410.53,409.39
5/12/2023 12:12,410.43,124643,-0.114,-0.0728,-0.0412,410.65,409.39
5/12/2023 12:11,410.65,174431,-0.0838,-0.0609,-0.023,410.77,409.39
5/12/2023 12:10,410.77,79987,-0.0665,-0.0587,-0.0078,410.77,409.39
5/12/2023 12:09,410.71,77758,-0.0557,-0.0626,0.0069,410.77,409.39
5/12/2023 12:08,410.74,138132,-0.0349,-0.0575,0.0226,410.8,409.39
5/12/2023 12:07,410.8,78767,-0.0109,-0.0479,0.0369,410.9118,409.39
5/12/2023 12:06,410.9118,95599,0.0137,-0.0352,0.0489,410.9118,409.39
5/12/2023 12:05,410.84,57737,0.0336,-0.0241,0.0577,410.93,409.39
5/12/2023 12:04,410.93,124748,0.0657,0.002,0.0637,411.23,409.39
5/12/2023 12:03,411.23,354638,0.0967,0.0335,0.0632,411.32,409.44
5/12/2023 12:02,411.32,58012,0.1042,0.0494,0.0548,411.435,409.48
5/12/2023 12:01,411.435,98812,0.1032,0.0608,0.0425,411.48,409.48
5/12/2023 12:00,411.48,412022,0.0887,0.0614,0.0273,411.48,409.48
5/12/2023 11:59,411.34,115639,0.0642,0.0523,0.0119,411.48,409.48
5/12/2023 11:58,411.27,69694,0.0464,0.0476,-0.0012,411.48,409.49
5/12/2023 11:57,411.3,101009,0.03,0.0431,-0.0131,411.48,409.49
5/12/2023 11:56,411.0401,105390,0.0057,0.0295,-0.0238,411.48,409.49
5/12/2023 11:55,411.06,85245,0.001,0.0322,-0.0312,411.48,409.49
5/12/2023 11:54,411.07,82729,-0.007,0.0323,-0.0393,411.48,409.49
5/12/2023 11:53,410.99,63279,-0.0182,0.0291,-0.0473,411.48,409.49
5/12/2023 11:52,410.88,73183,-0.0241,0.0306,-0.0546,411.48,409.49
5/12/2023 11:51,411.01,113105,-0.02,0.0423,-0.0623,411.48,409.49
5/12/2023 11:50,411.02,103485,-0.0277,0.0451,-0.0729,411.48,409.49
5/12/2023 11:49,411.15,353924,-0.0382,0.0459,-0.0841,411.48,409.58
5/12/2023 11:48,410.945,133971,-0.0643,0.0314,-0.0956,411.48,409.58
5/12/2023 11:47,410.915,66321,-0.0757,0.0277,-0.1035,411.48,409.58
5/12/2023 11:46,410.9,49302,-0.0862,0.0242,-0.1104,411.48,409.76
5/12/2023 11:45,410.74,122416,-0.0968,0.0196,-0.1164,411.48,409.8
5/12/2023 11:44,410.8993,87219,-0.0926,0.0287,-0.1214,411.48,409.88
5/12/2023 11:43,410.945,94348,-0.1021,0.0264,-0.1285,411.48,409.885
5/12/2023 11:42,410.88,90442,-0.1175,0.0177,-0.1351,411.48,409.885
5/12/2023 11:41,410.8,82851,-0.1287,0.0108,-0.1396,411.48,409.885
5/12/2023 11:40,410.74,143406,-0.1331,0.0092,-0.1423,411.48,409.885
5/12/2023 11:39,410.79,196278,-0.1306,0.014,-0.1446,411.48,409.885
5/12/2023 11:38,410.85,91328,-0.1305,0.0175,-0.1481,411.48,410.05
5/12/2023 11:37,410.87,90554,-0.1347,0.0177,-0.1524,411.48,410.05
5/12/2023 11:36,410.91,69370,-0.1402,0.0167,-0.1569,411.48,410.05
5/12/2023 11:35,410.96,95110,-0.1491,0.0119,-0.161,411.48,410.05
5/12/2023 11:34,410.84,137965,-0.1635,0.0005,-0.164,411.48,410.05
5/12/2023 11:33,410.82,79354,-0.1673,-0.0031,-0.1642,411.48,410.05
5/12/2023 11:32,410.912,147781,-0.1676,-0.0042,-0.1634,411.48,410.05
5/12/2023 11:31,410.86,118644,-0.1749,-0.0126,-0.1623,411.48,410.05
5/12/2023 11:30,410.85,176722,-0.1764,-0.0172,-0.1592,411.48,410.05
5/12/2023 11:29,410.83,114604,-0.1747,-0.0198,-0.1549,411.48,410.05
5/12/2023 11:28,410.88,185579,-0.168,-0.0181,-0.1499,411.48,410.05
5/12/2023 11:27,410.9699,136738,-0.1621,-0.0167,-0.1454,411.48,410.05
5/12/2023 11:26,411.01,129422,-0.1614,-0.0202,-0.1412,411.48,410.05
5/12/2023 11:25,410.94,86763,-0.1622,-0.026,-0.1362,411.48,410.05
5/12/2023 11:24,411.0225,124626,-0.1537,-0.0241,-0.1297,411.48,410.05
5/12/2023 11:23,411.14,89494,-0.1491,-0.0254,-0.1237,411.48,410.295
5/12/2023 11:22,411.12,121339,-0.153,-0.0357,-0.1173,411.48,410.295
5/12/2023 11:21,411.25,84560,-0.1537,-0.0453,-0.1084,411.48,410.42
5/12/2023 11:20,411,86471,-0.1655,-0.0685,-0.0971,411.48,410.42
5/12/2023 11:19,411.07,65578,-0.1528,-0.0729,-0.0799,411.48,410.42
5/12/2023 11:18,411,91295,-0.1415,-0.0798,-0.0617,411.48,410.42
5/12/2023 11:17,411.0114,109036,-0.1178,-0.0761,-0.0418,411.48,410.42
5/12/2023 11:16,410.93,461734,-0.0871,-0.0643,-0.0228,411.48,410.42
5/12/2023 11:15,411.37,254533,-0.0383,-0.0317,-0.0067,411.48,410.42
5/12/2023 11:14,411.31,75783,-0.0203,-0.0216,0.0012,411.48,410.43
5/12/2023 11:13,411.375,74948,0.0091,0.0024,0.0066,411.72,410.43
5/12/2023 11:12,411.72,162321,0.0398,0.0338,0.006,411.8,410.65
5/12/2023 11:11,411.8,43804,0.0434,0.0458,-0.0024,411.8,410.71
5/12/2023 11:10,411.75,76343,0.0392,0.053,-0.0139,411.84,410.71
5/12/2023 11:09,411.84,100632,0.0383,0.0654,-0.0271,411.84,410.74
5/12/2023 11:08,411.81,101781,0.0274,0.0709,-0.0435,411.97,410.74
5/12/2023 11:07,411.97,76617,0.0162,0.0775,-0.0612,411.97,410.74
5/12/2023 11:06,411.96,140919,-0.0146,0.066,-0.0806,411.97,410.74
5/12/2023 11:05,411.7407,160111,-0.0527,0.0445,-0.0971,411.97,410.74
5/12/2023 11:04,411.54,84774,-0.0782,0.03,-0.1082,411.97,410.74
5/12/2023 11:03,411.42,53899,-0.0892,0.0265,-0.1157,411.97,410.74
5/12/2023 11:02,411.55,357841,-0.0897,0.0327,-0.1224,411.97,410.74
5/12/2023 11:01,411.54,88713,-0.1023,0.0282,-0.1305,411.97,410.74
5/12/2023 11:00,411.53,172111,-0.1159,0.0217,-0.1376,411.97,410.74
5/12/2023 10:59,411.36,135704,-0.1305,0.0125,-0.143,411.97,410.74
5/12/2023 10:58,411.525,94267,-0.13,0.0161,-0.1461,411.97,410.74
5/12/2023 10:57,411.44,223564,-0.1442,0.0059,-0.1502,411.97,410.74
5/12/2023 10:56,411.41,115115,-0.1516,0,-0.1516,411.97,410.74
5/12/2023 10:55,411.32,219005,-0.1558,-0.0042,-0.1517,411.97,410.74
5/12/2023 10:54,411.36,94936,-0.1498,0.0008,-0.1506,411.97,410.74
5/12/2023 10:53,411.36,164087,-0.1439,0.0069,-0.1508,411.97,410.74
5/12/2023 10:52,411.55,90746,-0.1344,0.0182,-0.1525,411.97,410.74
5/12/2023 10:51,411.48,65560,-0.1395,0.0175,-0.1571,411.97,410.74
5/12/2023 10:50,411.6,63321,-0.137,0.0245,-0.1615,411.97,410.74
5/12/2023 10:49,411.58,53653,-0.144,0.0236,-0.1676,411.97,410.74
5/12/2023 10:48,411.58,100347,-0.1487,0.0247,-0.1735,411.97,410.74
5/12/2023 10:47,411.555,121811,-0.1527,0.027,-0.1797,411.97,410.74
5/12/2023 10:46,411.7,84523,-0.1529,0.0335,-0.1864,411.97,410.74
5/12/2023 10:45,411.73,68399,-0.1658,0.029,-0.1948,411.97,410.74
5/12/2023 10:44,411.75,74621,-0.1829,0.0192,-0.202,411.97,410.74
5/12/2023 10:43,411.58,133745,-0.204,0.0028,-0.2068,411.97,410.74
5/12/2023 10:42,411.59,134211,-0.2108,-0.0032,-0.2075,411.97,410.74
5/12/2023 10:41,411.64,70200,-0.2173,-0.0106,-0.2067,411.97,410.74
5/12/2023 10:40,411.64,73248,-0.2276,-0.0235,-0.2041,411.97,410.79
5/12/2023 10:39,411.59,116930,-0.2374,-0.0392,-0.1982,411.97,410.82
5/12/2023 10:38,411.482,155537,-0.2414,-0.0529,-0.1884,411.97,410.82
5/12/2023 10:37,411.37,209139,-0.2319,-0.0567,-0.1752,411.97,410.82
5/12/2023 10:36,411.535,315046,-0.2051,-0.0441,-0.161,411.97,410.82
5/12/2023 10:35,411.69,158455,-0.1847,-0.0347,-0.15,411.97,410.82
5/12/2023 10:34,411.8,104698,-0.1717,-0.0304,-0.1413,411.97,410.82
5/12/2023 10:33,411.76,148881,-0.1639,-0.0301,-0.1338,411.97,410.83
5/12/2023 10:32,411.83,175860,-0.1474,-0.0212,-0.1262,411.97,410.83
5/12/2023 10:31,411.8,197134,-0.1314,-0.0105,-0.1209,411.97,410.83
5/12/2023 10:30,411.97,199165,-0.106,0.0123,-0.1183,412.25,410.83
5/12/2023 10:29,412.25,115985,-0.0893,0.0321,-0.1214,412.25,410.88
5/12/2023 10:28,412.25,153171,-0.0952,0.0342,-0.1294,412.31,410.93
5/12/2023 10:27,412.31,69739,-0.1014,0.0366,-0.1379,412.31,410.93
5/12/2023 10:26,412.16,77038,-0.1139,0.0332,-0.1471,412.35,410.93
5/12/2023 10:25,412.35,107229,-0.1129,0.0425,-0.1554,412.35,410.93
5/12/2023 10:24,412.23,94985,-0.1294,0.0366,-0.166,412.35,410.93
5/12/2023 10:23,412.305,106104,-0.1363,0.0389,-0.1752,412.35,410.93
5/12/2023 10:22,412.17,120995,-0.1508,0.0341,-0.1849,412.35,410.93
5/12/2023 10:21,412.21,131233,-0.1533,0.0401,-0.1934,412.35,410.93
5/12/2023 10:20,412.35,84690,-0.1584,0.045,-0.2034,412.35,410.93
5/12/2023 10:19,412.28,89986,-0.1769,0.0378,-0.2147,412.35,410.93
5/12/2023 10:18,412.33,92581,-0.1907,0.0334,-0.2241,412.35,410.93
5/12/2023 10:17,412.0501,127978,-0.2107,0.0218,-0.2325,412.35,410.93
5/12/2023 10:16,412.255,138238,-0.2047,0.0332,-0.2379,412.35,411.31
5/12/2023 10:15,412.26,209059,-0.2149,0.0314,-0.2462,412.35,411.31
5/12/2023 10:14,412.31,98831,-0.2252,0.0289,-0.2541,412.36,411.32
5/12/2023 10:13,412.36,76580,-0.2403,0.021,-0.2613,412.36,411.32
5/12/2023 10:12,412.351,103654,-0.2611,0.0055,-0.2666,412.36,411.32
5/12/2023 10:11,412.2816,202851,-0.2829,-0.015,-0.2679,412.36,411.32
5/12/2023 10:10,412.3,194620,-0.2997,-0.0355,-0.2642,412.36,411.32
5/12/2023 10:09,412.16,204636,-0.3185,-0.0632,-0.2553,412.36,411.32
5/12/2023 10:08,412.0282,249483,-0.3236,-0.0842,-0.2395,412.36,411.32
5/12/2023 10:07,412.01,245561,-0.3121,-0.0937,-0.2184,412.36,411.32
5/12/2023 10:06,412.04,526459,-0.291,-0.0959,-0.195,412.36,411.32
5/12/2023 10:05,412.095,289447,-0.2628,-0.0918,-0.171,412.36,411.32
5/12/2023 10:04,412.27,299620,-0.2287,-0.0806,-0.1481,412.42,411.32
5/12/2023 10:03,412.42,269569,-0.1996,-0.0716,-0.1279,412.42,411.32
5/12/2023 10:02,412.27,325741,-0.1748,-0.0648,-0.11,412.68,411.32
5/12/2023 10:01,412.68,440196,-0.1254,-0.0315,-0.0939,412.73,411.32
5/12/2023 10:00,412.73,521785,-0.1022,-0.0162,-0.086,413.11,411.32
5/12/2023 9:59,413.11,91192,-0.0762,0.0057,-0.0819,413.11,411.32
5/12/2023 9:58,413.06,57193,-0.0807,0.0026,-0.0833,413.11,411.32
5/12/2023 9:57,413.11,141234,-0.0801,0.0039,-0.084,413.15,411.32
5/12/2023 9:56,413.15,100498,-0.0833,0.0017,-0.085,413.215,411.32
5/12/2023 9:55,413.215,171030,-0.0902,-0.0048,-0.0854,413.215,411.36
5/12/2023 9:54,413.135,171020,-0.1043,-0.0201,-0.0842,413.215,411.36
5/12/2023 9:53,413.17,157565,-0.1126,-0.0335,-0.0792,413.215,411.37
5/12/2023 9:52,413.045,228204,-0.1252,-0.0544,-0.0708,413.215,411.37
5/12/2023 9:51,412.835,349823,-0.1268,-0.0696,-0.0572,413.215,411.37
5/12/2023 9:50,412.685,240957,-0.1055,-0.0657,-0.0398,413.215,411.37
5/12/2023 9:49,412.87,328080,-0.0615,-0.0381,-0.0234,413.215,411.37
5/12/2023 9:48,413.13,267340,-0.0233,-0.0095,-0.0138,413.37,411.37
5/12/2023 9:47,413.37,267346,-0.0007,0.0107,-0.0115,413.45,411.37
5/12/2023 9:46,413.45,156969,0.0037,0.0178,-0.0141,413.465,411.37
5/12/2023 9:45,413.465,191959,0.0011,0.0197,-0.0186,413.58,411.37
5/12/2023 9:44,413.58,131047,-0.0037,0.0198,-0.0235,413.58,411.37
5/12/2023 9:43,413.46,165165,-0.0215,0.007,-0.0285,413.58,411.37
5/12/2023 9:42,413.5,134658,-0.0317,-0.0014,-0.0302,413.58,411.37
5/12/2023 9:41,413.28,172990,-0.0483,-0.0184,-0.0299,413.58,411.37
5/12/2023 9:40,413.255,107930,-0.0464,-0.0211,-0.0253,413.58,411.37
5/12/2023 9:39,413.22,162714,-0.0408,-0.0208,-0.02,413.58,411.37
5/12/2023 9:38,413.34,163862,-0.0294,-0.0146,-0.0148,413.58,411.37
5/12/2023 9:37,413.3,135232,-0.0267,-0.0156,-0.0111,413.58,411.535
5/12/2023 9:36,413.36,156880,-0.0188,-0.0116,-0.0072,413.58,411.69
5/12/2023 9:35,413.37,224249,-0.0146,-0.0102,-0.0044,413.58,411.76
5/12/2023 9:34,413.39,206199,-0.01,-0.0082,-0.0018,413.58,411.76
5/12/2023 9:33,413.54,137835,-0.006,-0.0062,0.0002,413.58,411.8
5/12/2023 9:32,413.29,177355,-0.016,-0.0178,0.0018,413.58,411.8
5/12/2023 9:31,413.35,210028,-0.0032,-0.0094,0.0062,413.58,411.97
5/12/2023 9:30,413.42,449368,0.0071,-0.0015,0.0086,413.58,412.01
5/11/2023 15:59,412.065,1572626,0.0643,0.0391,0.0252,412.12,412.065
5/11/2023 15:58,412.12,592570,0.0613,0.0458,0.0155,412.185,412.065
5/11/2023 15:57,412.185,429937,0.0509,0.0469,0.004,412.185,412.065
5/11/2023 15:56,412.11,431116,0.0303,0.038,-0.0077,412.185,412.005
5/11/2023 15:55,412.005,522986,0.0111,0.0283,-0.0172,412.185,411.83
5/11/2023 15:54,411.83,384656,-0.0027,0.0215,-0.0243,412.185,411.83
5/11/2023 15:53,411.83,272891,-0.0026,0.0271,-0.0297,412.185,411.83
5/11/2023 15:52,411.96,259806,-0.0024,0.034,-0.0364,412.185,411.77
5/11/2023 15:51,411.77,262318,-0.0153,0.0296,-0.0449,412.185,411.77
5/11/2023 15:50,411.93,385398,-0.0122,0.0401,-0.0523,412.185,411.77
5/11/2023 15:49,411.905,169421,-0.0244,0.0379,-0.0624,412.185,411.77
5/11/2023 15:48,411.96,128597,-0.0371,0.0348,-0.0719,412.185,411.77
5/11/2023 15:47,411.88,226485,-0.0583,0.0222,-0.0806,412.185,411.77
5/11/2023 15:46,411.86,165534,-0.0764,0.0097,-0.0861,412.185,411.77
5/11/2023 15:45,411.78,195989,-0.0963,-0.0078,-0.0885,412.185,411.6
5/11/2023 15:44,411.6,241325,-0.1122,-0.0257,-0.0866,412.185,411.595
5/11/2023 15:43,411.595,180743,-0.1126,-0.0324,-0.0802,412.185,411.52
5/11/2023 15:42,411.52,139869,-0.1109,-0.0388,-0.0721,412.185,411.5
5/11/2023 15:41,411.5,119711,-0.0994,-0.0371,-0.0624,412.185,411.5
5/11/2023 15:40,411.63,164007,-0.0814,-0.0283,-0.0531,412.185,411.5
5/11/2023 15:39,411.75,123072,-0.0703,-0.0243,-0.046,412.185,411.5
5/11/2023 15:38,411.635,173997,-0.0675,-0.0275,-0.04,412.185,411.5
5/11/2023 15:37,411.73,206508,-0.0511,-0.018,-0.0331,412.185,411.5
5/11/2023 15:36,411.74,103842,-0.0392,-0.0106,-0.0286,412.185,411.5
5/11/2023 15:35,411.89,109107,-0.0244,0.0016,-0.0259,412.185,411.5
5/11/2023 15:34,411.95,89594,-0.0204,0.006,-0.0263,412.185,411.5
5/11/2023 15:33,411.94,364705,-0.0211,0.0067,-0.0278,412.185,411.5
5/11/2023 15:32,411.98,108239,-0.0207,0.0088,-0.0295,412.185,411.5
5/11/2023 15:31,411.9685,467579,-0.024,0.0077,-0.0317,412.185,411.5
5/11/2023 15:30,411.97,106205,-0.0267,0.0069,-0.0336,412.185,411.5
5/11/2023 15:29,411.99,87788,-0.0299,0.0055,-0.0354,412.185,411.5
5/11/2023 15:28,411.9493,142970,-0.0355,0.0012,-0.0367,412.185,411.5
5/11/2023 15:27,412,56282,-0.0381,-0.0011,-0.037,412.185,411.5
5/11/2023 15:26,411.98,108553,-0.046,-0.0092,-0.0367,412.185,411.5
5/11/2023 15:25,411.97,98696,-0.0533,-0.0189,-0.0344,412.185,411.5
5/11/2023 15:24,411.8799,220603,-0.0609,-0.0312,-0.0297,412.185,411.5
5/11/2023 15:23,411.95,77382,-0.0605,-0.0386,-0.0219,412.185,411.5
5/11/2023 15:22,411.81,94238,-0.0663,-0.0541,-0.0122,412.185,411.5
5/11/2023 15:21,411.725,71650,-0.0585,-0.0597,0.0013,412.185,411.5
5/11/2023 15:20,411.8477,111918,-0.0389,-0.0551,0.0162,412.185,411.5
5/11/2023 15:19,411.85,103514,-0.0259,-0.0559,0.03,412.185,411.5
5/11/2023 15:18,411.715,134699,-0.0092,-0.0532,0.044,412.185,411.5
5/11/2023 15:17,411.96,180770,0.026,-0.0313,0.0573,412.185,411.5
5/11/2023 15:16,412.06,124314,0.0457,-0.0194,0.0651,412.185,411.5
5/11/2023 15:15,412.18,199792,0.0599,-0.0101,0.0699,412.22,411.5
5/11/2023 15:14,412.22,94056,0.0649,-0.0075,0.0725,412.23,411.5
5/11/2023 15:13,412.23,59465,0.0664,-0.0079,0.0743,412.23,411.5
5/11/2023 15:12,412.19,51555,0.0663,-0.0101,0.0763,412.265,411.5
5/11/2023 15:11,412.265,99516,0.0692,-0.0096,0.0788,412.265,411.5
5/11/2023 15:10,412.23,121723,0.0643,-0.017,0.0812,412.265,411.5
5/11/2023 15:09,412.24,127971,0.0607,-0.0248,0.0855,412.265,411.5
5/11/2023 15:08,412.07,177023,0.0541,-0.0375,0.0917,412.265,411.5
5/11/2023 15:07,412.05,51371,0.0623,-0.0387,0.1011,412.265,411.5
5/11/2023 15:06,411.9699,129135,0.0739,-0.0368,0.1107,412.265,411.5
5/11/2023 15:05,412.115,122894,0.0958,-0.0242,0.12,412.265,411.5
5/11/2023 15:04,412.16,63577,0.1076,-0.0184,0.126,412.265,411.5
5/11/2023 15:03,412.17,120199,0.1164,-0.0142,0.1306,412.28,411.5
5/11/2023 15:02,412.28,90339,0.125,-0.0092,0.1341,412.28,411.5
5/11/2023 15:01,412.26,66956,0.1229,-0.0135,0.1364,412.28,411.5
5/11/2023 15:00,412.2322,115630,0.1206,-0.0193,0.1398,412.28,411.5
5/11/2023 14:59,412.2,55921,0.1186,-0.026,0.1446,412.28,411.5
5/11/2023 14:58,412.17,62426,0.1176,-0.0335,0.1511,412.28,411.5
5/11/2023 14:57,412.11,98810,0.1178,-0.0417,0.1595,412.28,411.5
5/11/2023 14:56,411.95,70754,0.1223,-0.0476,0.1699,412.28,411.5
5/11/2023 14:55,412.03,142552,0.1427,-0.0392,0.1818,412.28,411.5
5/11/2023 14:54,412.015,81565,0.1584,-0.0332,0.1916,412.28,411.5
5/11/2023 14:53,412.04,78753,0.1777,-0.0222,0.1999,412.28,411.5
5/11/2023 14:52,412.11,84461,0.1973,-0.0082,0.2055,412.28,411.5
5/11/2023 14:51,412.21,107439,0.2122,0.0046,0.2075,412.28,411.5
5/11/2023 14:50,412.25,78377,0.218,0.0116,0.2064,412.28,411.5
5/11/2023 14:49,412.185,207338,0.2181,0.0146,0.2035,412.28,411.5
5/11/2023 14:48,412.105,101945,0.2217,0.0218,0.1999,412.28,411.5
5/11/2023 14:47,412.15,149058,0.2312,0.0368,0.1944,412.28,411.5
5/11/2023 14:46,412.21,181693,0.2354,0.0502,0.1852,412.29,411.5
5/11/2023 14:45,412.29,186870,0.2313,0.0586,0.1726,412.29,411.5
5/11/2023 14:44,412.17,176561,0.2144,0.0565,0.158,412.29,411.5
5/11/2023 14:43,412.19,347142,0.2021,0.0582,0.1439,412.29,411.5
5/11/2023 14:42,412.07,139254,0.1813,0.052,0.1293,412.29,411.5
5/11/2023 14:41,412.125,154338,0.1644,0.0481,0.1163,412.29,411.63
5/11/2023 14:40,411.861,227392,0.1348,0.0305,0.1043,412.29,411.635
5/11/2023 14:39,411.75,56536,0.122,0.0253,0.0967,412.29,411.635
5/11/2023 14:38,411.76,172929,0.1151,0.0248,0.0903,412.29,411.66
5/11/2023 14:37,411.66,77698,0.1037,0.0195,0.0841,412.29,411.58
5/11/2023 14:36,411.58,64526,0.0977,0.0185,0.0793,412.29,411.58
5/11/2023 14:35,411.67,84798,0.0969,0.0223,0.0746,412.29,411.51
5/11/2023 14:34,411.51,104468,0.0852,0.0162,0.0691,412.29,411.5
5/11/2023 14:33,411.5,52958,0.0854,0.0204,0.065,412.29,411.5
5/11/2023 14:32,411.54,60317,0.0854,0.0254,0.0599,412.29,411.5
5/11/2023 14:31,411.5,63491,0.08,0.0265,0.0536,412.29,411.5
5/11/2023 14:30,411.52,123987,0.0762,0.0292,0.047,412.29,411.5
5/11/2023 14:29,411.5,74265,0.068,0.0284,0.0397,412.29,411.5
5/11/2023 14:28,411.522,44688,0.0587,0.0262,0.0326,412.29,411.36
5/11/2023 14:27,411.36,131218,0.0438,0.0177,0.026,412.29,411.36
5/11/2023 14:26,411.445,48907,0.0405,0.0189,0.0216,412.29,411.36
5/11/2023 14:25,411.41,71394,0.0271,0.0103,0.0168,412.29,411.36
5/11/2023 14:24,411.4,99671,0.0132,-0.0011,0.0143,412.29,411.22
5/11/2023 14:23,411.22,61521,-0.0038,-0.0183,0.0146,412.29,411.04
5/11/2023 14:22,411.04,90920,-0.007,-0.0262,0.0191,412.29,411.04
5/11/2023 14:21,411.11,49244,0.0072,-0.0185,0.0257,412.29,411.04
5/11/2023 14:20,411.11,128521,0.0182,-0.0121,0.0303,412.29,411.04
5/11/2023 14:19,411.12,76448,0.0319,-0.0014,0.0333,412.29,411.04
5/11/2023 14:18,411.3162,68186,0.048,0.0143,0.0337,412.29,411.04
5/11/2023 14:17,411.2762,287152,0.0478,0.0177,0.0301,412.29,411.04
5/11/2023 14:16,411.35,61527,0.051,0.0253,0.0257,412.29,411.04
5/11/2023 14:15,411.38,54086,0.0468,0.0274,0.0194,412.29,411.04
5/11/2023 14:14,411.238,41551,0.0376,0.0251,0.0125,412.29,411.04
